mp-18883,1.0
mp-1377823,1.0
mp-21880,1.0
mp-1209517,1.0
mp-556911,1.0
mp-755583,1.0
mp-552051,1.0
mp-19115,1.0
mp-1048852,1.0
mp-1223087,1.0
mp-6294,1.0
mp-542767,1.0
mp-541669,1.0
mp-1371664,1.0
mp-1076508,1.0
mp-16796,1.0
mp-562027,1.0
mp-6068,1.0
mp-769734,1.0
mp-1078668,1.0
mp-1272846,1.0
mp-11892,1.0
mp-756147,1.0
mp-1222459,1.0
mp-18725,1.0
mp-6676,1.0
mp-20009,1.0
mp-22398,1.0
mp-1236546,1.0
mp-1080757,1.0
mp-1369415,1.0
mp-21060,1.0
mp-20186,1.0
mp-1105469,1.0
mp-1235837,1.0
mp-1097715,1.0
mp-1233272,1.0
mp-542512,1.0
mp-1235116,1.0
mp-20772,1.0
mp-555510,0.9999998807907104
mp-754513,0.9999998807907104
mp-1103970,0.9999998807907104
mp-756902,0.9999998807907104
mp-1195892,0.9999998807907104
mp-1235121,0.9999998807907104
mp-561428,0.9999998807907104
mp-761054,0.9999998807907104
mp-614777,0.9999998807907104
mp-774379,0.9999998807907104
mp-1099627,0.9999998807907104
mp-504974,0.9999998807907104
mp-760946,0.9999997615814209
mp-1189623,0.9999997615814209
mp-776505,0.9999997615814209
mp-540658,0.9999997615814209
mp-756419,0.9999997615814209
mp-1208073,0.9999997615814209
mp-849558,0.9999997615814209
mp-17824,0.9999997615814209
mp-1214474,0.9999997615814209
mp-1043917,0.9999997615814209
mp-22590,0.9999997615814209
mp-779363,0.9999997615814209
mp-759366,0.9999997615814209
mp-755284,0.9999997615814209
mp-1211106,0.9999997615814209
mp-555908,0.9999997615814209
mp-759610,0.9999997615814209
mp-780466,0.9999997615814209
mp-754243,0.9999996423721313
mp-755055,0.9999996423721313
mp-765598,0.9999996423721313
mp-18969,0.9999996423721313
mp-1274129,0.9999996423721313
mp-763985,0.9999996423721313
mp-557403,0.9999996423721313
mp-18952,0.9999996423721313
mp-849606,0.9999996423721313
mp-18961,0.9999996423721313
mp-1095076,0.9999995231628418
mp-560338,0.9999995231628418
mp-1191317,0.9999995231628418
mp-779605,0.9999995231628418
mp-1209899,0.9999995231628418
mp-559473,0.9999995231628418
mp-1235319,0.9999994039535522
mp-1188108,0.9999994039535522
mp-759654,0.9999994039535522
mp-1277718,0.9999994039535522
mp-19147,0.9999994039535522
mp-562216,0.9999994039535522
mp-1013864,0.9999994039535522
mp-755067,0.9999992847442627
mp-1208535,0.9999992847442627
mp-1198989,0.9999992847442627
mp-559798,0.9999991655349731
mp-28138,0.9999991655349731
mp-1234335,0.9999991655349731
mp-630403,0.9999991655349731
mp-752590,0.9999990463256836
mp-1210924,0.9999990463256836
mp-1105952,0.9999990463256836
mp-556324,0.999998927116394
mp-19281,0.999998927116394
mp-1233668,0.9999986886978149
mp-1043932,0.9999985694885254
mp-510015,0.9999985694885254
mp-510670,0.9999984502792358
mp-1236597,0.9999984502792358
mp-758075,0.9999983310699463
mp-1104492,0.9999983310699463
mp-1181413,0.9999982118606567
mp-556927,0.9999980926513672
mp-22329,0.9999979734420776
mp-20406,0.9999978542327881
mp-1641,0.999997615814209
mp-757315,0.999997615814209
mp-36480,0.9999974966049194
mp-698682,0.9999973773956299
mp-1370756,0.9999973773956299
mp-1211080,0.9999972581863403
mp-758926,0.9999970197677612
mp-561642,0.9999966621398926
mp-19430,0.9999963045120239
mp-849395,0.9999959468841553
mp-1272187,0.9999955892562866
mp-19097,0.9999951124191284
mp-23456,0.9999948740005493
mp-758462,0.9999948740005493
mp-541031,0.9999948740005493
mp-1222225,0.9999947547912598
mp-21434,0.9999946355819702
mp-1227194,0.999994158744812
mp-1210954,0.9999940395355225
mp-19050,0.9999936819076538
mp-1044462,0.9999933242797852
mp-1223018,0.9999932050704956
mp-1190827,0.9999932050704956
mp-1236653,0.9999922513961792
mp-705312,0.9999922513961792
mp-19770,0.9999921321868896
mp-1211045,0.9999920129776001
mp-1178392,0.9999916553497314
mp-21470,0.9999914169311523
mp-685527,0.9999910593032837
mp-1371777,0.9999901056289673
mp-753484,0.9999896287918091
mp-1188243,0.9999896287918091
mp-737304,0.9999887943267822
mp-1190820,0.9999887943267822
mp-1214892,0.9999887943267822
mp-1173632,0.9999881982803345
mp-1212874,0.9999878406524658
mp-1212420,0.9999872446060181
mp-6362,0.9999866485595703
mp-831160,0.9999866485595703
mp-21059,0.9999864101409912
mp-756322,0.9999861717224121
mp-757925,0.9999854564666748
mp-1147774,0.9999849796295166
mp-20547,0.999984622001648
mp-23580,0.9999834299087524
mp-20524,0.9999833106994629
mp-1221054,0.9999827146530151
mp-1659341,0.9999825954437256
mp-1365415,0.9999823570251465
mp-546027,0.9999815225601196
mp-504503,0.9999814033508301
mp-1208762,0.9999804496765137
mp-1086660,0.999977707862854
mp-1218355,0.9999758005142212
mp-1013849,0.9999754428863525
mp-1188248,0.9999754428863525
mp-559701,0.9999744892120361
mp-1222227,0.9999740123748779
mp-772406,0.9999736547470093
mp-1111,0.9999723434448242
mp-1233856,0.9999713897705078
mp-1235218,0.9999713897705078
mp-1229,0.9999710321426392
mp-1223504,0.9999688863754272
mp-559386,0.9999663829803467
mp-675570,0.9999655485153198
mp-766789,0.9999592304229736
mp-1246696,0.9999587535858154
mp-1221552,0.999955415725708
mp-560902,0.9999507665634155
mp-756546,0.9999494552612305
mp-559931,0.9999487400054932
mp-554162,0.999948263168335
mp-19357,0.9999449253082275
mp-766138,0.999942421913147
mp-1013794,0.9999406337738037
mp-22363,0.9999396800994873
mp-765633,0.99993896484375
mp-18928,0.9999369382858276
mp-1178219,0.9999305009841919
mp-1235421,0.9999257326126099
mp-1096967,0.9999191761016846
mp-20223,0.9999158382415771
mp-625242,0.9999126195907593
mp-553981,0.9999094009399414
mp-18493,0.9999054670333862
mp-1208987,0.9998987913131714
mp-755878,0.9998849630355835
mp-1101512,0.9998821020126343
mp-943492,0.9998675584793091
mp-1013808,0.9998615980148315
mp-1246366,0.9998495578765869
mp-19291,0.9998461008071899
mp-10857,0.9998356103897095
mp-540958,0.9998289346694946
mp-1223055,0.9998192191123962
mp-1178375,0.9998137354850769
mp-1180807,0.9998056292533875
mp-760939,0.9997983574867249
mp-779105,0.9997875094413757
mp-1222206,0.9997804760932922
mp-26069,0.9997783303260803
mp-1205353,0.9997709393501282
mp-1196057,0.9997586607933044
mp-754948,0.9997575879096985
mp-1210187,0.9997522234916687
mp-1097052,0.9997510313987732
mp-554293,0.9997343420982361
mp-5765,0.9997283816337585
mp-15958,0.9997182488441467
mp-17554,0.9997040629386902
mp-558046,0.9997023940086365
mp-1331382,0.9997009038925171
mp-754215,0.9996975660324097
mp-754602,0.9996894598007202
mp-19042,0.9996683597564697
mp-1094099,0.9996644258499146
mp-1247739,0.999660849571228
mp-1194374,0.9996517896652222
mp-555359,0.9996457099914551
mp-404,0.9996429681777954
mp-1306506,0.9996103644371033
mp-698549,0.9996045231819153
mp-755423,0.9995627999305725
mp-849387,0.9995335340499878
mp-755279,0.9995065927505493
mp-1222064,0.9994394183158875
mp-12449,0.9994267225265503
mp-1210608,0.9994087219238281
mp-1205087,0.9993855953216553
mp-758138,0.9993571639060974
mp-21302,0.9993552565574646
mp-1236508,0.9993547797203064
mp-1283659,0.9993075132369995
mp-20699,0.9992749094963074
mp-19294,0.9991887211799622
mp-1178903,0.9991070628166199
mp-644332,0.9990575909614563
mp-654223,0.9990112781524658
mp-26717,0.9990065693855286
mp-756010,0.9989155530929565
mp-1180746,0.9986234903335571
mp-5306,0.9986230134963989
mp-541374,0.9985670447349548
mp-1379764,0.9984992742538452
mp-760358,0.9984991550445557
mp-775445,0.9983612895011902
mp-1178306,0.9983319640159607
mp-1178286,0.9983305335044861
mp-1178299,0.9983270764350891
mp-776606,0.998248815536499
mp-744259,0.9982374906539917
mp-755627,0.998199462890625
mp-1213497,0.9981598258018494
mp-1079560,0.997882068157196
mp-1201385,0.9977266192436218
mp-560382,0.9976866245269775
mp-1178278,0.9976738095283508
mp-1189260,0.9976447224617004
mp-559851,0.997641921043396
mp-19201,0.9975530505180359
mp-1208846,0.9974164962768555
mp-1043900,0.9973750114440918
mp-1227525,0.9973280429840088
mp-625251,0.9972102046012878
mp-1228836,0.9972035884857178
mp-18395,0.9970691800117493
mp-556723,0.9970223307609558
mp-2230864,0.9969749450683594
mp-1233544,0.9969732761383057
mp-780310,0.9968783855438232
mp-1178270,0.9968295693397522
mp-1178284,0.9967976212501526
mp-1367307,0.9967743754386902
mp-780514,0.9965307116508484
mp-755945,0.9965298771858215
mp-780397,0.9963926672935486
mp-756822,0.9963538646697998
mp-1272996,0.9959558844566345
mp-18951,0.995951771736145
mp-1227180,0.9957979321479797
mp-1101212,0.9957917928695679
mp-756848,0.9957790374755859
mp-1208926,0.9956669807434082
mp-1178308,0.9956472516059875
mp-755195,0.9955577254295349
mp-1281528,0.995511531829834
mp-6916,0.9953848719596863
mp-764086,0.9952644109725952
mp-715276,0.9951620697975159
mp-780328,0.9950926303863525
mp-754878,0.9948230981826782
mp-1178282,0.9947233200073242
mp-1279320,0.9945397973060608
mp-1207617,0.9945052266120911
mp-1272373,0.9944636225700378
mp-705329,0.9942718744277954
mp-1247706,0.9939993619918823
mp-1273769,0.993876039981842
mp-19241,0.9933071732521057
mp-1176388,0.9932599663734436
mp-21893,0.9931548833847046
mp-690536,0.9930412769317627
mp-19138,0.9927625060081482
mp-755255,0.9921044111251831
mp-781049,0.9920623302459717
mp-1178275,0.9918165802955627
mp-3669,0.9916262626647949
mp-754731,0.9916244149208069
mp-1182416,0.9915747046470642
